FIPS_Code,State,Area_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Civilian_labor_force_2000,Employed_2000,Unemployed_2000,Unemployment_rate_2000,Civilian_labor_force_2001,Employed_2001,Unemployed_2001,Unemployment_rate_2001,Civilian_labor_force_2002,Employed_2002,Unemployed_2002,Unemployment_rate_2002,Civilian_labor_force_2003,Employed_2003,Unemployed_2003,Unemployment_rate_2003,Civilian_labor_force_2004,Employed_2004,Unemployed_2004,Unemployment_rate_2004,Civilian_labor_force_2005,Employed_2005,Unemployed_2005,Unemployment_rate_2005,Civilian_labor_force_2006,Employed_2006,Unemployed_2006,Unemployment_rate_2006,Civilian_labor_force_2007,Employed_2007,Unemployed_2007,Unemployment_rate_2007,Civilian_labor_force_2008,Employed_2008,Unemployed_2008,Unemployment_rate_2008,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Civilian_labor_force_2010,Employed_2010,Unemployed_2010,Unemployment_rate_2010,Civilian_labor_force_2011,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Civilian_labor_force_2012,Employed_2012,Unemployed_2012,Unemployment_rate_2012,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Civilian_labor_force_2014,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Civilian_labor_force_2016,Employed_2016,Unemployed_2016,Unemployment_rate_2016,Civilian_labor_force_2017,Employed_2017,Unemployed_2017,Unemployment_rate_2017,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Civilian_labor_force_2019,Employed_2019,Unemployed_2019,Unemployment_rate_2019,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Civilian_labor_force_2021,Employed_2021,Unemployed_2021,Unemployment_rate_2021,Civilian_labor_force_2022,Employed_2022,Unemployed_2022,Unemployment_rate_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021
53017,WA,"Douglas County, WA",3,2,1,18331.00,17131.00,1200.00,6.50,17567.00,16281.00,1286.00,7.30,17834.00,16507.00,1327.00,7.40,18456.00,17043.00,1413.00,7.70,19308.00,18036.00,1272.00,6.60,19920.00,18762.00,1158.00,5.80,20145.00,19060.00,1085.00,5.40,20929.00,19849.00,1080.00,5.20,21174.00,20003.00,1171.00,5.50,21711.00,20100.00,1611.00,7.40,19478.00,17769.00,1709.00,8.80,19104.00,17487.00,1617.00,8.50,19181.00,17583.00,1598.00,8.30,18895.00,17362.00,1533.00,8.10,19292.00,17961.00,1331.00,6.90,19772.00,18547.00,1225.00,6.20,20545.00,19154.00,1391.00,6.80,21201.00,20021.00,1180.00,5.60,21856.00,20696.00,1160.00,5.30,22304.00,21044.00,1260.00,5.60,21510.00,19712.00,1798.00,8.40,21407.00,20189.00,1218.00,5.70,21963.00,20798.00,1165.00,5.30,64932.00,77.20
53019,WA,"Ferry County, WA",9,12,0,3026.00,2720.00,306.00,10.10,2910.00,2581.00,329.00,11.30,2971.00,2660.00,311.00,10.50,2935.00,2538.00,397.00,13.50,2979.00,2649.00,330.00,11.10,3005.00,2712.00,293.00,9.80,2947.00,2653.00,294.00,10.00,2969.00,2711.00,258.00,8.70,2993.00,2718.00,275.00,9.20,3007.00,2635.00,372.00,12.40,2571.00,2160.00,411.00,16.00,2481.00,2090.00,391.00,15.80,2418.00,2069.00,349.00,14.40,2480.00,2152.00,328.00,13.20,2445.00,2174.00,271.00,11.10,2472.00,2228.00,244.00,9.90,2493.00,2240.00,253.00,10.10,2522.00,2248.00,274.00,10.90,2520.00,2228.00,292.00,11.60,2529.00,2242.00,287.00,11.30,2469.00,2187.00,282.00,11.40,2321.00,2113.00,208.00,9.00,2273.00,2054.00,219.00,9.60,50565.00,60.10
53021,WA,"Franklin County, WA",2,2,1,23323.00,21528.00,1795.00,7.70,23721.00,21816.00,1905.00,8.00,24733.00,22642.00,2091.00,8.50,26279.00,23967.00,2312.00,8.80,27856.00,25689.00,2167.00,7.80,29219.00,27028.00,2191.00,7.50,30023.00,27751.00,2272.00,7.60,32414.00,30205.00,2209.00,6.80,34094.00,31911.00,2183.00,6.40,35989.00,33192.00,2797.00,7.80,37530.00,34543.00,2987.00,8.00,38342.00,35227.00,3115.00,8.10,38976.00,35508.00,3468.00,8.90,38342.00,34802.00,3540.00,9.20,37979.00,34902.00,3077.00,8.10,38958.00,36088.00,2870.00,7.40,39864.00,36952.00,2912.00,7.30,40886.00,38334.00,2552.00,6.20,41864.00,39315.00,2549.00,6.10,43398.00,40588.00,2810.00,6.50,43327.00,39497.00,3830.00,8.80,43180.00,40292.00,2888.00,6.70,44261.00,41534.00,2727.00,6.20,79532.00,94.50
53023,WA,"Garfield County, WA",8,7,0,1050.00,997.00,53.00,5.00,1075.00,1020.00,55.00,5.10,1069.00,1003.00,66.00,6.20,1084.00,1011.00,73.00,6.70,1083.00,1020.00,63.00,5.80,1079.00,1016.00,63.00,5.80,1044.00,984.00,60.00,5.70,1017.00,963.00,54.00,5.30,1021.00,972.00,49.00,4.80,1006.00,939.00,67.00,6.70,1041.00,964.00,77.00,7.40,1023.00,953.00,70.00,6.80,1017.00,946.00,71.00,7.00,984.00,913.00,71.00,7.20,959.00,897.00,62.00,6.50,930.00,874.00,56.00,6.00,920.00,867.00,53.00,5.80,909.00,861.00,48.00,5.30,909.00,857.00,52.00,5.70,916.00,865.00,51.00,5.60,828.00,759.00,69.00,8.30,806.00,757.00,49.00,6.10,801.00,745.00,56.00,7.00,61268.00,72.80
53025,WA,"Grant County, WA",5,8,0,36191.00,33182.00,3009.00,8.30,35882.00,32668.00,3214.00,9.00,36349.00,32951.00,3398.00,9.30,36837.00,33409.00,3428.00,9.30,37299.00,34117.00,3182.00,8.50,38288.00,35330.00,2958.00,7.70,38952.00,36197.00,2755.00,7.10,40473.00,37898.00,2575.00,6.40,40910.00,38173.00,2737.00,6.70,41414.00,37603.00,3811.00,9.20,42318.00,38144.00,4174.00,9.90,42352.00,38492.00,3860.00,9.10,43708.00,39903.00,3805.00,8.70,43959.00,40239.00,3720.00,8.50,44765.00,41532.00,3233.00,7.20,44688.00,41531.00,3157.00,7.10,44585.00,41462.00,3123.00,7.00,45324.00,42534.00,2790.00,6.20,46751.00,43838.00,2913.00,6.20,47694.00,44413.00,3281.00,6.90,47795.00,43627.00,4168.00,8.70,46834.00,43693.00,3141.00,6.70,49103.00,46143.00,2960.00,6.00,61815.00,73.50
53027,WA,"Grays Harbor County, WA",4,5,0,29708.00,27377.00,2331.00,7.80,28949.00,26286.00,2663.00,9.20,29189.00,26476.00,2713.00,9.30,29808.00,27005.00,2803.00,9.40,30808.00,28152.00,2656.00,8.60,31168.00,28665.00,2503.00,8.00,31060.00,28717.00,2343.00,7.50,31429.00,28994.00,2435.00,7.70,31850.00,29287.00,2563.00,8.00,30818.00,27029.00,3789.00,12.30,30288.00,26460.00,3828.00,12.60,29276.00,25687.00,3589.00,12.30,28650.00,25229.00,3421.00,11.90,28081.00,24810.00,3271.00,11.60,27137.00,24462.00,2675.00,9.90,26897.00,24532.00,2365.00,8.80,27256.00,25019.00,2237.00,8.20,27960.00,26015.00,1945.00,7.00,28387.00,26481.00,1906.00,6.70,29206.00,27117.00,2089.00,7.20,29175.00,25776.00,3399.00,11.70,28778.00,26535.00,2243.00,7.80,29198.00,27237.00,1961.00,6.70,55018.00,65.40
53029,WA,"Island County, WA",4,3,0,29396.00,27817.00,1579.00,5.40,29343.00,27554.00,1789.00,6.10,30403.00,28202.00,2201.00,7.20,30655.00,28332.00,2323.00,7.60,31399.00,29160.00,2239.00,7.10,31655.00,29652.00,2003.00,6.30,32385.00,30581.00,1804.00,5.60,32933.00,31147.00,1786.00,5.40,33049.00,31166.00,1883.00,5.70,32300.00,29635.00,2665.00,8.30,33158.00,30364.00,2794.00,8.40,32336.00,29702.00,2634.00,8.10,32416.00,29998.00,2418.00,7.50,31749.00,29438.00,2311.00,7.30,31680.00,29643.00,2037.00,6.40,31766.00,29885.00,1881.00,5.90,32764.00,30860.00,1904.00,5.80,34102.00,32360.00,1742.00,5.10,34839.00,33024.00,1815.00,5.20,36279.00,34425.00,1854.00,5.10,36606.00,33616.00,2990.00,8.20,36230.00,34162.00,2068.00,5.70,36831.00,35010.00,1821.00,4.90,76729.00,91.20
53031,WA,"Jefferson County, WA",6,6,0,11837.00,11151.00,686.00,5.80,12182.00,11402.00,780.00,6.40,12456.00,11500.00,956.00,7.70,12874.00,11919.00,955.00,7.40,13361.00,12497.00,864.00,6.50,13567.00,12756.00,811.00,6.00,13613.00,12875.00,738.00,5.40,13678.00,12966.00,712.00,5.20,13706.00,12915.00,791.00,5.80,12891.00,11826.00,1065.00,8.30,12492.00,11324.00,1168.00,9.30,11945.00,10819.00,1126.00,9.40,11867.00,10783.00,1084.00,9.10,11407.00,10360.00,1047.00,9.20,11175.00,10304.00,871.00,7.80,11196.00,10422.00,774.00,6.90,11516.00,10714.00,802.00,7.00,11968.00,11249.00,719.00,6.00,12327.00,11616.00,711.00,5.80,12982.00,12239.00,743.00,5.70,13109.00,11879.00,1230.00,9.40,12717.00,11918.00,799.00,6.30,12682.00,11978.00,704.00,5.60,61548.00,73.10
53033,WA,"King County, WA",1,1,1,993205.00,955128.00,38077.00,3.80,1000772.00,954971.00,45801.00,4.60,986493.00,930117.00,56376.00,5.70,987986.00,931009.00,56977.00,5.80,992385.00,943570.00,48815.00,4.90,1011908.00,967878.00,44030.00,4.40,1047216.00,1009037.00,38179.00,3.60,1067828.00,1034460.00,33368.00,3.10,1088536.00,1047485.00,41051.00,3.80,1094788.00,1017652.00,77136.00,7.00,1097736.00,1005539.00,92197.00,8.40,1106635.00,1023172.00,83463.00,7.50,1127689.00,1056990.00,70699.00,6.30,1137057.00,1086876.00,50181.00,4.40,1164823.00,1112394.00,52429.00,4.50,1185074.00,1136052.00,49022.00,4.10,1213173.00,1166951.00,46222.00,3.80,1231166.00,1187422.00,43744.00,3.60,1262879.00,1221525.00,41354.00,3.30,1288392.00,1253834.00,34558.00,2.70,1284350.00,1184981.00,99369.00,7.70,1279701.00,1226727.00,52974.00,4.10,1319911.00,1281609.00,38302.00,2.90,110351.00,131.10
53035,WA,"Kitsap County, WA",2,2,1,107531.00,101704.00,5827.00,5.40,107013.00,100566.00,6447.00,6.00,111325.00,103957.00,7368.00,6.60,114064.00,106410.00,7654.00,6.70,118044.00,110958.00,7086.00,6.00,120710.00,114154.00,6556.00,5.40,122048.00,115886.00,6162.00,5.00,122892.00,116957.00,5935.00,4.80,124727.00,118252.00,6475.00,5.20,122953.00,114167.00,8786.00,7.10,118347.00,109149.00,9198.00,7.80,116334.00,107556.00,8778.00,7.50,115743.00,107371.00,8372.00,7.20,113595.00,105576.00,8019.00,7.10,113427.00,106681.00,6746.00,5.90,115388.00,109174.00,6214.00,5.40,118285.00,111789.00,6496.00,5.50,120912.00,115114.00,5798.00,4.80,124105.00,118376.00,5729.00,4.60,129614.00,123638.00,5976.00,4.60,130046.00,120108.00,9938.00,7.60,127157.00,120604.00,6553.00,5.20,129146.00,123313.00,5833.00,4.50,86826.00,103.20
53037,WA,"Kittitas County, WA",4,3,0,17511.00,16479.00,1032.00,5.90,17402.00,16247.00,1155.00,6.60,18052.00,16767.00,1285.00,7.10,18585.00,17163.00,1422.00,7.70,18756.00,17416.00,1340.00,7.10,19077.00,17870.00,1207.00,6.30,19479.00,18377.00,1102.00,5.70,20337.00,19264.00,1073.00,5.30,20935.00,19649.00,1286.00,6.10,20476.00,18746.00,1730.00,8.40,20882.00,19034.00,1848.00,8.80,20569.00,18856.00,1713.00,8.30,20499.00,18848.00,1651.00,8.10,20189.00,18651.00,1538.00,7.60,20169.00,18810.00,1359.00,6.70,20846.00,19591.00,1255.00,6.00,21549.00,20286.00,1263.00,5.90,22362.00,21191.00,1171.00,5.20,22136.00,20927.00,1209.00,5.50,23820.00,22527.00,1293.00,5.40,22648.00,20640.00,2008.00,8.90,21726.00,20332.00,1394.00,6.40,22514.00,21199.00,1315.00,5.80,62721.00,74.50
53039,WA,"Klickitat County, WA",6,4,0,9429.00,8667.00,762.00,8.10,9346.00,8294.00,1052.00,11.30,9567.00,8494.00,1073.00,11.20,9457.00,8335.00,1122.00,11.90,9440.00,8537.00,903.00,9.60,9356.00,8579.00,777.00,8.30,9523.00,8796.00,727.00,7.60,9739.00,9027.00,712.00,7.30,10162.00,9363.00,799.00,7.90,10661.00,9632.00,1029.00,9.70,10094.00,8980.00,1114.00,11.00,10033.00,8966.00,1067.00,10.60,9884.00,8957.00,927.00,9.40,9707.00,8813.00,894.00,9.20,9567.00,8848.00,719.00,7.50,9454.00,8796.00,658.00,7.00,9649.00,9002.00,647.00,6.70,9931.00,9350.00,581.00,5.90,10141.00,9567.00,574.00,5.70,10374.00,9759.00,615.00,5.90,9901.00,9099.00,802.00,8.10,9892.00,9275.00,617.00,6.20,9832.00,9259.00,573.00,5.80,61542.00,73.10
53041,WA,"Lewis County, WA",4,3,0,30235.00,27858.00,2377.00,7.90,29426.00,26885.00,2541.00,8.60,29721.00,27011.00,2710.00,9.10,30239.00,27391.00,2848.00,9.40,30660.00,28017.00,2643.00,8.60,30573.00,28081.00,2492.00,8.20,31215.00,28885.00,2330.00,7.50,31159.00,28760.00,2399.00,7.70,31475.00,28788.00,2687.00,8.50,30994.00,27173.00,3821.00,12.30,33162.00,29213.00,3949.00,11.90,32103.00,28412.00,3691.00,11.50,32009.00,28485.00,3524.00,11.00,31311.00,28070.00,3241.00,10.40,30479.00,27793.00,2686.00,8.80,31203.00,28657.00,2546.00,8.20,31938.00,29483.00,2455.00,7.70,33251.00,31087.00,2164.00,6.50,34093.00,31956.00,2137.00,6.30,35211.00,33022.00,2189.00,6.20,35187.00,31912.00,3275.00,9.30,34467.00,32262.00,2205.00,6.40,34855.00,32755.00,2100.00,6.00,63828.00,75.80
53043,WA,"Lincoln County, WA",8,7,0,4679.00,4441.00,238.00,5.10,4616.00,4349.00,267.00,5.80,4633.00,4318.00,315.00,6.80,4702.00,4372.00,330.00,7.00,4791.00,4461.00,330.00,6.90,4715.00,4410.00,305.00,6.50,4666.00,4382.00,284.00,6.10,4697.00,4428.00,269.00,5.70,4825.00,4551.00,274.00,5.70,4757.00,4380.00,377.00,7.90,5226.00,4832.00,394.00,7.50,5253.00,4872.00,381.00,7.30,5229.00,4882.00,347.00,6.60,5086.00,4745.00,341.00,6.70,5031.00,4749.00,282.00,5.60,4877.00,4601.00,276.00,5.70,4894.00,4626.00,268.00,5.50,4972.00,4730.00,242.00,4.90,5100.00,4852.00,248.00,4.90,5085.00,4827.00,258.00,5.10,4721.00,4406.00,315.00,6.70,4629.00,4395.00,234.00,5.10,4645.00,4395.00,250.00,5.40,64692.00,76.90
53045,WA,"Mason County, WA",4,3,0,21270.00,19818.00,1452.00,6.80,20893.00,19285.00,1608.00,7.70,21806.00,20012.00,1794.00,8.20,22754.00,20797.00,1957.00,8.60,23542.00,21729.00,1813.00,7.70,23974.00,22321.00,1653.00,6.90,24665.00,23112.00,1553.00,6.30,25152.00,23541.00,1611.00,6.40,25494.00,23625.00,1869.00,7.30,24966.00,22473.00,2493.00,10.00,24392.00,21748.00,2644.00,10.80,23508.00,21022.00,2486.00,10.60,23413.00,21067.00,2346.00,10.00,23335.00,21048.00,2287.00,9.80,23090.00,21213.00,1877.00,8.10,23007.00,21259.00,1748.00,7.60,23519.00,21769.00,1750.00,7.40,23892.00,22345.00,1547.00,6.50,24568.00,23018.00,1550.00,6.30,25452.00,23826.00,1626.00,6.40,25664.00,23147.00,2517.00,9.80,25102.00,23347.00,1755.00,7.00,25346.00,23741.00,1605.00,6.30,73696.00,87.60
53047,WA,"Okanogan County, WA",6,6,0,20881.00,19044.00,1837.00,8.80,19204.00,17280.00,1924.00,10.00,18786.00,16920.00,1866.00,9.90,19846.00,17972.00,1874.00,9.40,20244.00,18577.00,1667.00,8.20,20664.00,19105.00,1559.00,7.50,20669.00,19197.00,1472.00,7.10,20606.00,19189.00,1417.00,6.90,21370.00,19930.00,1440.00,6.70,21665.00,19729.00,1936.00,8.90,21876.00,19753.00,2123.00,9.70,21111.00,19160.00,1951.00,9.20,21045.00,19218.00,1827.00,8.70,20976.00,19212.00,1764.00,8.40,21276.00,19804.00,1472.00,6.90,21230.00,19803.00,1427.00,6.70,21415.00,20015.00,1400.00,6.50,21018.00,19611.00,1407.00,6.70,20713.00,19379.00,1334.00,6.40,20623.00,19224.00,1399.00,6.80,19792.00,18048.00,1744.00,8.80,19350.00,18053.00,1297.00,6.70,19593.00,18337.00,1256.00,6.40,55233.00,65.60
53049,WA,"Pacific County, WA",7,9,0,8712.00,8052.00,660.00,7.60,8662.00,7931.00,731.00,8.40,8716.00,7925.00,791.00,9.10,9054.00,8223.00,831.00,9.20,9236.00,8510.00,726.00,7.90,9077.00,8392.00,685.00,7.50,9166.00,8524.00,642.00,7.00,9277.00,8589.00,688.00,7.40,9203.00,8475.00,728.00,7.90,9073.00,7994.00,1079.00,11.90,8574.00,7483.00,1091.00,12.70,8103.00,7119.00,984.00,12.10,8136.00,7235.00,901.00,11.10,7986.00,7103.00,883.00,11.10,7838.00,7084.00,754.00,9.60,8091.00,7385.00,706.00,8.70,8295.00,7637.00,658.00,7.90,8375.00,7793.00,582.00,6.90,8455.00,7873.00,582.00,6.90,8615.00,8006.00,609.00,7.10,8423.00,7506.00,917.00,10.90,8478.00,7807.00,671.00,7.90,8762.00,8164.00,598.00,6.80,58715.00,69.80
53051,WA,"Pend Oreille County, WA",2,2,1,4681.00,4299.00,382.00,8.20,4733.00,4307.00,426.00,9.00,4696.00,4247.00,449.00,9.60,4824.00,4322.00,502.00,10.40,4995.00,4535.00,460.00,9.20,5058.00,4625.00,433.00,8.60,5118.00,4710.00,408.00,8.00,5281.00,4874.00,407.00,7.70,5516.00,5025.00,491.00,8.90,5431.00,4695.00,736.00,13.60,5014.00,4316.00,698.00,13.90,4790.00,4184.00,606.00,12.70,4776.00,4216.00,560.00,11.70,4674.00,4128.00,546.00,11.70,4570.00,4125.00,445.00,9.70,4596.00,4165.00,431.00,9.40,4663.00,4254.00,409.00,8.80,4752.00,4405.00,347.00,7.30,4868.00,4521.00,347.00,7.10,5089.00,4683.00,406.00,8.00,5090.00,4564.00,526.00,10.30,5104.00,4713.00,391.00,7.70,5163.00,4806.00,357.00,6.90,55060.00,65.40
53053,WA,"Pierce County, WA",1,1,1,344926.00,326380.00,18546.00,5.40,340339.00,318123.00,22216.00,6.50,346286.00,318864.00,27422.00,7.90,350401.00,321771.00,28630.00,8.20,359400.00,333300.00,26100.00,7.30,368325.00,345316.00,23009.00,6.20,373953.00,353307.00,20646.00,5.50,386920.00,366729.00,20191.00,5.20,394313.00,370985.00,23328.00,5.90,388901.00,353966.00,34935.00,9.00,387830.00,351104.00,36726.00,9.50,382903.00,348050.00,34853.00,9.10,385098.00,352308.00,32790.00,8.50,383769.00,352522.00,31247.00,8.10,384834.00,358653.00,26181.00,6.80,392279.00,367880.00,24399.00,6.20,404970.00,380954.00,24016.00,5.90,417889.00,395846.00,22043.00,5.30,427891.00,405803.00,22088.00,5.20,446672.00,423491.00,23181.00,5.20,455770.00,412397.00,43373.00,9.50,445825.00,418632.00,27193.00,6.10,453584.00,430230.00,23354.00,5.10,85492.00,101.60
53055,WA,"San Juan County, WA",9,12,0,7596.00,7272.00,324.00,4.30,7589.00,7222.00,367.00,4.80,7625.00,7185.00,440.00,5.80,7862.00,7409.00,453.00,5.80,8197.00,7790.00,407.00,5.00,8202.00,7819.00,383.00,4.70,8230.00,7894.00,336.00,4.10,8477.00,8158.00,319.00,3.80,8769.00,8430.00,339.00,3.90,8337.00,7820.00,517.00,6.20,8302.00,7754.00,548.00,6.60,8005.00,7485.00,520.00,6.50,8089.00,7614.00,475.00,5.90,7784.00,7329.00,455.00,5.80,7684.00,7311.00,373.00,4.90,7724.00,7363.00,361.00,4.70,7879.00,7518.00,361.00,4.60,8229.00,7909.00,320.00,3.90,8323.00,7999.00,324.00,3.90,8726.00,8391.00,335.00,3.80,8256.00,7593.00,663.00,8.00,8382.00,7959.00,423.00,5.00,8865.00,8516.00,349.00,3.90,71678.00,85.20
53057,WA,"Skagit County, WA",3,2,1,52713.00,49424.00,3289.00,6.20,51994.00,48276.00,3718.00,7.20,52559.00,48286.00,4273.00,8.10,53539.00,49178.00,4361.00,8.10,54932.00,50970.00,3962.00,7.20,56156.00,52608.00,3548.00,6.30,56534.00,53376.00,3158.00,5.60,57865.00,54864.00,3001.00,5.20,58746.00,55270.00,3476.00,5.90,57257.00,51882.00,5375.00,9.40,57861.00,52141.00,5720.00,9.90,56527.00,51172.00,5355.00,9.50,56829.00,51805.00,5024.00,8.80,56680.00,51920.00,4760.00,8.40,56370.00,52423.00,3947.00,7.00,56687.00,52969.00,3718.00,6.60,58012.00,54287.00,3725.00,6.40,59620.00,56407.00,3213.00,5.40,60855.00,57699.00,3156.00,5.20,63819.00,60332.00,3487.00,5.50,63026.00,56908.00,6118.00,9.70,61280.00,57381.00,3899.00,6.40,61757.00,58498.00,3259.00,5.30,72831.00,86.50
53059,WA,"Skamania County, WA",1,1,1,4883.00,4563.00,320.00,6.60,4961.00,4410.00,551.00,11.10,4754.00,4288.00,466.00,9.80,4758.00,4277.00,481.00,10.10,4924.00,4490.00,434.00,8.80,5023.00,4618.00,405.00,8.10,5089.00,4701.00,388.00,7.60,5050.00,4681.00,369.00,7.30,5149.00,4693.00,456.00,8.90,4993.00,4386.00,607.00,12.20,5059.00,4470.00,589.00,11.60,5018.00,4466.00,552.00,11.00,5005.00,4520.00,485.00,9.70,4992.00,4505.00,487.00,9.80,4936.00,4542.00,394.00,8.00,4946.00,4591.00,355.00,7.20,5078.00,4731.00,347.00,6.80,5313.00,4994.00,319.00,6.00,5379.00,5080.00,299.00,5.60,5671.00,5362.00,309.00,5.40,5543.00,5038.00,505.00,9.10,5453.00,5104.00,349.00,6.40,5565.00,5271.00,294.00,5.30,75158.00,89.30
53061,WA,"Snohomish County, WA",1,1,1,325634.00,311764.00,13870.00,4.30,331845.00,315996.00,15849.00,4.80,333258.00,311322.00,21936.00,6.60,335148.00,312869.00,22279.00,6.60,337182.00,318578.00,18604.00,5.50,346287.00,329802.00,16485.00,4.80,359232.00,344764.00,14468.00,4.00,363448.00,350897.00,12551.00,3.50,372224.00,355754.00,16470.00,4.40,374720.00,343643.00,31077.00,8.30,383222.00,345153.00,38069.00,9.90,383026.00,348470.00,34556.00,9.00,387127.00,358508.00,28619.00,7.40,388242.00,368625.00,19617.00,5.10,397747.00,377774.00,19973.00,5.00,404003.00,385767.00,18236.00,4.50,415292.00,397875.00,17417.00,4.20,421436.00,404794.00,16642.00,3.90,430205.00,414869.00,15336.00,3.60,438686.00,425807.00,12879.00,2.90,440728.00,402364.00,38364.00,8.70,437436.00,416470.00,20966.00,4.80,449837.00,435227.00,14610.00,3.20,99650.00,118.40
53063,WA,"Spokane County, WA",2,2,1,214313.00,202380.00,11933.00,5.60,213903.00,199770.00,14133.00,6.60,212414.00,196386.00,16028.00,7.50,214669.00,198479.00,16190.00,7.50,218355.00,203487.00,14868.00,6.80,223627.00,210132.00,13495.00,6.00,227291.00,215020.00,12271.00,5.40,233409.00,221229.00,12180.00,5.20,239134.00,225197.00,13937.00,5.80,234821.00,214705.00,20116.00,8.60,233321.00,212013.00,21308.00,9.10,228524.00,208676.00,19848.00,8.70,229378.00,210343.00,19035.00,8.30,227147.00,209018.00,18129.00,8.00,225104.00,209870.00,15234.00,6.80,227863.00,213461.00,14402.00,6.30,234673.00,220625.00,14048.00,6.00,240744.00,227979.00,12765.00,5.30,246486.00,233663.00,12823.00,5.20,257459.00,243815.00,13644.00,5.30,259796.00,237347.00,22449.00,8.60,259279.00,245137.00,14142.00,5.50,263187.00,250541.00,12646.00,4.80,65571.00,77.90
53065,WA,"Stevens County, WA",2,2,1,17786.00,16401.00,1385.00,7.80,17453.00,15846.00,1607.00,9.20,17531.00,15800.00,1731.00,9.90,17677.00,15974.00,1703.00,9.60,17967.00,16434.00,1533.00,8.50,17971.00,16509.00,1462.00,8.10,18180.00,16798.00,1382.00,7.60,18598.00,17144.00,1454.00,7.80,18862.00,17303.00,1559.00,8.30,18521.00,16269.00,2252.00,12.20,18655.00,16441.00,2214.00,11.90,18060.00,16049.00,2011.00,11.10,18099.00,16143.00,1956.00,10.80,17708.00,15832.00,1876.00,10.60,17361.00,15788.00,1573.00,9.10,17432.00,15924.00,1508.00,8.70,17894.00,16446.00,1448.00,8.10,18168.00,16868.00,1300.00,7.20,18472.00,17158.00,1314.00,7.10,19153.00,17798.00,1355.00,7.10,18789.00,17052.00,1737.00,9.20,18889.00,17607.00,1282.00,6.80,19223.00,17931.00,1292.00,6.70,60180.00,71.50
53067,WA,"Thurston County, WA",2,2,1,109801.00,104402.00,5399.00,4.90,109117.00,102820.00,6297.00,5.80,111957.00,104838.00,7119.00,6.40,115586.00,108110.00,7476.00,6.50,118829.00,111719.00,7110.00,6.00,121658.00,115101.00,6557.00,5.40,124010.00,117831.00,6179.00,5.00,127860.00,121714.00,6146.00,4.80,131604.00,124703.00,6901.00,5.20,129173.00,119725.00,9448.00,7.30,124535.00,114417.00,10118.00,8.10,122196.00,112328.00,9868.00,8.10,122762.00,113263.00,9499.00,7.70,122701.00,113589.00,9112.00,7.40,123222.00,115445.00,7777.00,6.30,125761.00,118488.00,7273.00,5.80,129896.00,122677.00,7219.00,5.60,134916.00,128322.00,6594.00,4.90,138732.00,132120.00,6612.00,4.80,143939.00,136894.00,7045.00,4.90,145539.00,133596.00,11943.00,8.20,144912.00,137276.00,7636.00,5.30,148608.00,141683.00,6925.00,4.70,81544.00,96.90
53069,WA,"Wahkiakum County, WA",8,4,0,1682.00,1561.00,121.00,7.20,1607.00,1474.00,133.00,8.30,1559.00,1404.00,155.00,9.90,1588.00,1432.00,156.00,9.80,1601.00,1471.00,130.00,8.10,1626.00,1500.00,126.00,7.70,1625.00,1508.00,117.00,7.20,1664.00,1544.00,120.00,7.20,1771.00,1638.00,133.00,7.50,1583.00,1370.00,213.00,13.50,1434.00,1235.00,199.00,13.90,1407.00,1225.00,182.00,12.90,1366.00,1206.00,160.00,11.70,1292.00,1140.00,152.00,11.80,1274.00,1154.00,120.00,9.40,1291.00,1179.00,112.00,8.70,1289.00,1179.00,110.00,8.50,1310.00,1217.00,93.00,7.10,1339.00,1250.00,89.00,6.60,1387.00,1295.00,92.00,6.60,1411.00,1289.00,122.00,8.60,1345.00,1254.00,91.00,6.80,1376.00,1283.00,93.00,6.80,64777.00,77.00
53071,WA,"Walla Walla County, WA",3,2,1,27558.00,25874.00,1684.00,6.10,27709.00,25893.00,1816.00,6.60,28356.00,26426.00,1930.00,6.80,28841.00,26813.00,2028.00,7.00,29118.00,27245.00,1873.00,6.40,28918.00,27139.00,1779.00,6.20,28737.00,27059.00,1678.00,5.80,29136.00,27600.00,1536.00,5.30,30427.00,28881.00,1546.00,5.10,30518.00,28591.00,1927.00,6.30,29975.00,27811.00,2164.00,7.20,29382.00,27274.00,2108.00,7.20,29483.00,27472.00,2011.00,6.80,28404.00,26425.00,1979.00,7.00,28420.00,26722.00,1698.00,6.00,28056.00,26459.00,1597.00,5.70,28734.00,27206.00,1528.00,5.30,28990.00,27577.00,1413.00,4.90,29495.00,28107.00,1388.00,4.70,30465.00,28959.00,1506.00,4.90,30351.00,28291.00,2060.00,6.80,30395.00,28914.00,1481.00,4.90,30723.00,29306.00,1417.00,4.60,63631.00,75.60
